query,ming reasoner,ming nodes explored,ming min depth,success,time
1,ming,1,0,False,0.00012552599999970937
2,ming,1,0,False,7.690999999887538e-05
3,ming,1,0,False,3.9917000000500025e-05
4,ming,1,0,False,5.293499999936557e-05
5,ming,1,0,False,3.87879999994567e-05
6,ming,1,0,False,3.629700000118419e-05
7,ming,1,0,False,3.054700000149069e-05
8,ming,1,0,False,4.485400000042716e-05
9,ming,1,0,False,3.28070000001901e-05
10,ming,1,0,False,2.911800000049425e-05
11,ming,1000000,0,False,153.824373403
12,ming,1,0,False,7.572699999514043e-05
13,ming,1,0,False,3.448100000014165e-05
14,ming,1,0,False,7.757599999536069e-05
15,ming,1,0,False,3.0859999981203146e-05
16,ming,1,0,False,3.0189999989715943e-05
17,ming,1,0,False,5.367600002159634e-05
18,ming,1,0,False,4.672299999697316e-05
19,ming,1,0,False,3.0515999981162167e-05
20,ming,2,1,True,0.03763308899999629
21,ming,1,0,False,6.006899999988491e-05
22,ming,1,0,False,3.973199997631127e-05
23,ming,2,1,True,0.04399889900000176
24,ming,1,0,False,6.195799997499307e-05
25,ming,1,0,False,5.871499999443586e-05
26,ming,1,0,False,5.5719000016551945e-05
27,ming,1,0,False,2.924700001472047e-05
28,ming,1000000,0,False,156.25385474999996
29,ming,1000000,0,False,104.02708146399999
30,ming,1,0,False,6.22129999783283e-05
31,ming,1,0,False,3.3084999984112073e-05
32,ming,1,0,False,3.8814999982150766e-05
33,ming,1,0,False,3.0337999987750663e-05
34,ming,1,0,False,4.839600001105282e-05
35,ming,1,0,False,3.324900001189235e-05
36,ming,1,0,False,3.188299996281785e-05
37,ming,1,0,False,3.35810000251513e-05
38,ming,1,0,False,4.6429999997599225e-05
39,ming,1000000,0,False,113.027373673
40,ming,1,0,False,6.0266999980740366e-05
41,ming,1,0,False,3.924299994650937e-05
42,ming,1,0,False,3.75939999912589e-05
43,ming,1,0,False,6.301900009475503e-05
44,ming,1000000,0,False,197.31622204999996
45,ming,2,1,True,0.0342023700000027
46,ming,1,0,False,4.634300000816438e-05
47,ming,1,0,False,3.336299994316505e-05
48,ming,1,0,False,3.069700005653431e-05
49,ming,1,0,False,4.338299993378314e-05
50,ming,1000000,0,False,110.90706220300001
51,ming,1,0,False,5.4728000009163225e-05
52,ming,1,0,False,3.3984999959102424e-05
53,ming,1,0,False,5.652499999087013e-05
54,ming,2,1,True,0.016662139999993997
55,ming,1,0,False,5.206399998769484e-05
56,ming,1,0,False,3.719500000443077e-05
57,ming,1,0,False,6.279000001541135e-05
58,ming,1,0,False,4.165000007105846e-05
59,ming,1,0,False,4.627499993148376e-05
60,ming,1,0,False,4.8891000005824026e-05
61,ming,1,0,False,3.60380000756777e-05
62,ming,2,1,True,0.015372730000080992
63,ming,1,0,False,6.045500003892812e-05
64,ming,1,0,False,3.838500003894296e-05
65,ming,1000000,0,False,112.81594816300003
66,ming,1000000,0,False,134.23422530699997
67,ming,1,0,False,5.180400012250175e-05
68,ming,1000000,0,False,151.08879334900007
69,ming,1,0,False,5.291200000101526e-05
70,ming,1,0,False,3.352399994582811e-05
71,ming,1,0,False,3.204399990863749e-05
72,ming,1,0,False,3.14849999085709e-05
73,ming,1,0,False,5.39350000963168e-05
74,ming,1,0,False,2.709199998207623e-05
75,ming,1,0,False,2.9872999903091113e-05
76,ming,2,1,True,0.016413935000173296
77,ming,1,0,False,6.072800010770152e-05
78,ming,1,0,False,3.240699993511953e-05
79,ming,1,0,False,3.557400009412959e-05
80,ming,1000000,0,False,133.45595466600003
81,ming,1,0,False,5.940400001236412e-05
82,ming,1,0,False,4.863699996349169e-05
83,ming,1,0,False,3.583100010473572e-05
84,ming,1000000,0,False,93.7173453769999
85,ming,1,0,False,6.164100000205508e-05
86,ming,1,0,False,4.282399982002971e-05
87,ming,1,0,False,3.854999999930442e-05
88,ming,1,0,False,4.9085000000559376e-05
89,ming,1,0,False,0.00011544399990270904
90,ming,1,0,False,9.443299995837151e-05
91,ming,1,0,False,3.0313000024762005e-05
92,ming,1,0,False,5.116300008012331e-05
93,ming,1,0,False,5.440999984784867e-05
94,ming,1000000,0,False,110.34821728400016
95,ming,1,0,False,5.0646000090637244e-05
96,ming,1,0,False,6.41650001398375e-05
97,ming,1,0,False,3.339899990351114e-05
98,ming,1,0,False,3.228399987165176e-05
99,ming,1,0,False,3.0331999823829392e-05
100,ming,1,0,False,3.35740000991791e-05
